transaction_id,user_id,amount,timestamp,location,device_type,merchant_category,is_fraud
TXN_008894,USR_0071,52.46,2026-03-24 16:20:34,"New York, US",POS,Retail,0
TXN_006499,USR_0213,24.35,2026-03-03 08:35:34,"New York, US",Desktop,Travel,0
TXN_009518,USR_0412,38.69,2026-02-07 14:09:35,"London, UK",Mobile,Retail,0
TXN_001278,USR_0355,83.23,2026-01-05 12:38:11,"Paris, FR",POS,Grocery,0
TXN_002472,USR_0136,19.44,2026-01-12 15:31:22,Online,Desktop,Grocery,0
TXN_003939,USR_0187,25.11,2026-03-10 11:15:14,"London, UK",Desktop,Retail,0
TXN_000102,USR_0385,50.04,2026-02-01 14:53:40,"Tokyo, JP",POS,Retail,0
TXN_006900,USR_0397,63.06,2026-03-13 21:01:35,Online,Desktop,Retail,0
TXN_000725,USR_0084,39.23,2026-03-15 06:49:13,"London, UK",POS,Retail,0
TXN_004817,USR_0022,33.66,2026-02-20 06:25:15,"Paris, FR",Mobile,Grocery,0
TXN_002378,USR_0058,57.88,2026-02-06 09:26:28,"Tokyo, JP",Mobile,Electronics,0
TXN_000813,USR_0494,17.4,2026-02-13 22:18:28,"London, UK",Mobile,Retail,0
TXN_000305,USR_0271,18.6,2026-02-23 08:10:52,"London, UK",POS,Retail,0
TXN_008938,USR_0012,76.26,2026-02-06 17:57:05,"Tokyo, JP",Desktop,Retail,0
TXN_005404,USR_0013,10.26,2026-03-12 17:53:12,Online,Desktop,Electronics,0
TXN_004641,USR_0154,37.15,2026-03-31 14:11:02,"London, UK",Desktop,Travel,0
TXN_008698,USR_0021,232.13,2026-03-30 14:57:14,"London, UK",POS,Retail,0
TXN_006366,USR_0196,19.78,2026-01-24 17:46:04,Online,POS,Retail,0
TXN_000100,USR_0487,72.75,2026-02-26 17:39:52,Online,Desktop,Travel,0
TXN_005100,USR_0321,44.81,2026-03-12 17:59:14,"Tokyo, JP",Desktop,Retail,0
TXN_000851,USR_0037,186.23,2026-03-15 19:52:14,"Tokyo, JP",Desktop,Retail,0
TXN_005703,USR_0376,194.4,2026-03-06 16:21:10,"Tokyo, JP",Desktop,Grocery,0
TXN_000386,USR_0316,28.66,2026-02-08 08:37:21,Online,POS,Travel,0
TXN_004786,USR_0277,40.53,2026-02-05 10:01:48,"London, UK",POS,Electronics,0
TXN_004044,USR_0041,60.56,2026-02-10 17:39:18,Online,POS,Travel,0
TXN_009781,USR_0199,12.56,2026-02-26 12:43:01,Online,POS,Electronics,0
TXN_007884,USR_0369,19.99,2026-03-16 09:21:32,"Paris, FR",Mobile,Electronics,0
TXN_010787,USR_0112,566.58,2026-01-09 21:21:04,"London, UK",Desktop,Electronics,0
TXN_009902,USR_0205,13.47,2026-01-11 17:36:01,"Paris, FR",Desktop,Grocery,0
TXN_008254,USR_0211,2.95,2026-02-26 13:41:28,Online,POS,Grocery,0
TXN_006413,USR_0445,1.5,2026-03-18 21:27:20,Online,POS,Retail,0
TXN_008302,USR_0474,53.34,2026-01-16 08:50:03,"Tokyo, JP",POS,Grocery,0
TXN_005386,USR_0400,43.35,2026-02-01 14:00:55,Online,Desktop,Retail,0
TXN_010718,USR_0159,79.88,2026-02-09 14:14:35,"Paris, FR",POS,Retail,0
TXN_010332,USR_0311,1.69,2026-03-15 18:46:29,"London, UK",POS,Grocery,0
TXN_008721,USR_0443,36.88,2026-03-16 22:31:54,"New York, US",POS,Grocery,0
TXN_010939,USR_0437,20.77,2026-03-04 06:18:02,Online,POS,Grocery,0
TXN_010445,USR_0032,22.44,2026-01-04 17:54:45,"Tokyo, JP",POS,Retail,0
TXN_002733,USR_0402,14.79,2026-01-07 01:20:29,"Tokyo, JP",Mobile,Retail,0
TXN_009446,USR_0449,64.55,2026-01-28 10:12:05,"Tokyo, JP",Mobile,Grocery,0
TXN_009599,USR_0234,52.18,2026-02-25 05:02:31,Online,Mobile,Retail,0
TXN_000462,USR_0412,65.46,2026-03-17 18:46:42,Online,Mobile,Retail,0
TXN_010568,USR_0167,30.5,2026-02-06 11:54:56,"Paris, FR",Desktop,Electronics,0
TXN_000120,USR_0343,9.53,2026-01-15 16:36:13,"Paris, FR",POS,Grocery,0
TXN_001571,USR_0174,25.63,2026-02-10 22:25:49,"London, UK",Desktop,Grocery,0
TXN_007736,USR_0162,5.84,2026-01-16 14:16:23,"New York, US",POS,Retail,0
TXN_008619,USR_0234,17.56,2026-01-09 10:39:45,Online,Desktop,Retail,0
TXN_000358,USR_0079,10.75,2026-02-08 14:10:10,"Tokyo, JP",POS,Retail,0
TXN_004309,USR_0447,130.62,2026-03-23 17:58:19,"Paris, FR",Desktop,Grocery,0
TXN_003910,USR_0225,53.55,2026-03-05 17:22:54,"London, UK",POS,Grocery,0
TXN_002047,USR_0494,26.15,2026-03-06 17:33:46,Online,POS,Travel,0
TXN_005366,USR_0256,4.25,2026-03-27 22:08:18,"New York, US",Mobile,Grocery,0
TXN_002151,USR_0098,22.58,2026-02-17 08:52:57,Online,Mobile,Electronics,0
TXN_008123,USR_0288,39.33,2026-03-06 07:42:57,"Tokyo, JP",POS,Grocery,0
TXN_004049,USR_0063,34.57,2026-02-20 13:36:59,Online,POS,Retail,0
TXN_001982,USR_0446,2.74,2026-03-22 07:40:38,Online,Mobile,Retail,0
TXN_001403,USR_0143,8.68,2026-03-16 16:37:17,"Paris, FR",Desktop,Retail,0
TXN_010592,USR_0298,7.78,2026-03-24 10:03:46,"Tokyo, JP",Mobile,Retail,0
TXN_005584,USR_0205,5.57,2026-03-08 11:42:47,"Tokyo, JP",POS,Grocery,0
TXN_000397,USR_0340,68.15,2026-03-03 01:33:24,"Tokyo, JP",Mobile,Retail,0
TXN_001040,USR_0289,16.13,2026-03-11 11:13:24,Online,POS,Grocery,0
TXN_010610,USR_0272,3.06,2026-01-02 07:24:36,"London, UK",Mobile,Electronics,0
TXN_001587,USR_0458,30.55,2026-03-22 10:42:34,Online,Mobile,Grocery,0
TXN_003692,USR_0217,27.73,2026-03-20 14:42:34,Online,Mobile,Electronics,0
TXN_005426,USR_0398,122.11,2026-03-05 14:16:03,"Paris, FR",POS,Retail,0
TXN_000380,USR_0259,102.16,2026-02-27 15:48:35,"Tokyo, JP",POS,Electronics,0
TXN_007803,USR_0489,15.59,2026-03-20 21:04:30,"New York, US",Desktop,Grocery,0
TXN_002143,USR_0146,8.26,2026-01-17 13:53:25,"New York, US",POS,Travel,0
TXN_004129,USR_0278,354.0,2026-01-11 21:09:51,Online,Mobile,Grocery,0
TXN_002460,USR_0343,19.18,2026-01-08 07:04:12,Online,Mobile,Electronics,0
TXN_011279,USR_0179,1215.4,2026-01-04 15:45:45,"London, UK",Mobile,Grocery,0
TXN_001054,USR_0269,11.85,2026-01-06 16:20:34,Online,Mobile,Grocery,0
TXN_001787,USR_0267,8.87,2026-02-11 19:11:28,"New York, US",Mobile,Retail,0
TXN_008205,USR_0386,41.04,2026-02-20 16:18:41,"New York, US",Desktop,Grocery,0
TXN_004843,USR_0226,15.03,2026-03-15 18:03:23,"London, UK",Mobile,Grocery,0
TXN_010320,USR_0482,13.86,2026-01-27 13:09:39,Online,Desktop,Retail,0
TXN_010288,USR_0480,42.11,2026-03-23 12:40:32,"London, UK",Desktop,Grocery,0
TXN_002246,USR_0093,70.18,2026-03-15 20:45:59,Online,POS,Travel,0
TXN_008608,USR_0391,37.85,2026-01-16 16:09:42,"New York, US",Desktop,Travel,0
TXN_007283,USR_0388,20.85,2026-02-15 06:46:38,"New York, US",Desktop,Electronics,0
TXN_007842,USR_0066,22.52,2026-03-06 20:44:01,"New York, US",POS,Grocery,0
TXN_003820,USR_0023,50.08,2026-01-05 15:29:04,"Paris, FR",POS,Grocery,0
TXN_003379,USR_0484,56.7,2026-01-25 07:55:03,Online,Mobile,Grocery,0
TXN_003922,USR_0215,201.56,2026-03-04 04:00:32,"New York, US",Desktop,Retail,0
TXN_009605,USR_0017,28.52,2026-03-25 11:06:18,"Paris, FR",Mobile,Travel,0
TXN_002964,USR_0441,50.6,2026-02-12 19:13:31,"Paris, FR",POS,Grocery,0
TXN_009864,USR_0425,44.68,2026-04-01 07:24:41,"London, UK",Mobile,Grocery,0
TXN_007621,USR_0245,129.9,2026-01-24 13:24:24,Online,Mobile,Retail,0
TXN_001497,USR_0409,22.86,2026-02-26 20:03:12,"London, UK",Mobile,Retail,0
TXN_007467,USR_0248,35.0,2026-03-22 09:37:12,"Paris, FR",Desktop,Grocery,0
TXN_005764,USR_0066,58.61,2026-01-18 15:53:37,"New York, US",Mobile,Grocery,0
TXN_003703,USR_0249,32.4,2026-01-01 12:03:01,Online,POS,Electronics,0
TXN_003895,USR_0302,14.02,2026-02-10 13:36:47,"Paris, FR",POS,Retail,0
TXN_009319,USR_0102,7.82,2026-03-13 13:44:26,Online,Mobile,Retail,0
TXN_006467,USR_0040,60.1,2026-01-27 14:34:44,"New York, US",Desktop,Travel,0
TXN_003661,USR_0061,49.51,2026-02-03 06:57:50,"New York, US",POS,Retail,0
TXN_002086,USR_0333,45.04,2026-02-28 11:26:26,"Tokyo, JP",Desktop,Travel,0
TXN_009819,USR_0261,114.54,2026-03-03 19:19:45,Online,POS,Grocery,0
TXN_004254,USR_0116,26.75,2026-03-03 05:51:51,Online,Mobile,Grocery,0
TXN_002352,USR_0433,23.5,2026-02-24 05:18:20,"Paris, FR",Desktop,Retail,0
TXN_004376,USR_0384,91.4,2026-01-30 13:28:52,Online,Mobile,Travel,0
TXN_000555,USR_0043,46.65,2026-03-14 17:01:50,"London, UK",Desktop,Grocery,0
TXN_007086,USR_0427,23.66,2026-01-24 22:45:36,Online,Desktop,Retail,0
TXN_007458,USR_0215,82.1,2026-03-14 15:32:47,"Tokyo, JP",POS,Grocery,0
TXN_009573,USR_0425,86.71,2026-01-25 10:01:59,Online,POS,Grocery,0
TXN_005021,USR_0342,136.35,2026-03-03 09:24:44,"New York, US",POS,Travel,0
TXN_000669,USR_0406,171.06,2026-03-23 14:31:41,"Tokyo, JP",Mobile,Electronics,0
TXN_003743,USR_0326,22.35,2026-01-25 07:02:24,Online,Mobile,Grocery,0
TXN_000048,USR_0085,24.56,2026-02-18 13:00:24,"Tokyo, JP",Desktop,Grocery,0
TXN_010061,USR_0017,5.13,2026-02-12 10:57:48,"Paris, FR",POS,Grocery,0
TXN_010040,USR_0041,40.19,2026-03-31 18:49:12,"New York, US",Desktop,Retail,0
TXN_006840,USR_0444,73.69,2026-01-17 18:26:13,"Tokyo, JP",POS,Travel,0
TXN_011951,USR_0401,3343.1,2026-02-13 23:23:39,"Moscow, RU",Desktop,Wire_Transfer,1
TXN_001179,USR_0066,61.3,2026-03-07 04:06:25,"New York, US",Desktop,Travel,0
TXN_007602,USR_0375,17.13,2026-02-03 23:21:22,"Paris, FR",POS,Electronics,0
TXN_010962,USR_0359,24.8,2026-02-01 14:37:06,Online,Desktop,Retail,0
TXN_002992,USR_0418,24.22,2026-01-27 18:52:44,"Paris, FR",Mobile,Retail,0
TXN_001784,USR_0267,5.74,2026-02-23 05:41:52,"Tokyo, JP",Mobile,Retail,0
TXN_004873,USR_0404,40.75,2026-02-06 09:15:13,"London, UK",Mobile,Retail,0
TXN_005848,USR_0377,20.05,2026-03-25 15:50:40,"Tokyo, JP",Desktop,Grocery,0
TXN_002219,USR_0263,18.23,2026-02-17 19:08:39,Online,POS,Grocery,0
TXN_010448,USR_0084,46.57,2026-01-03 09:43:32,"Tokyo, JP",Mobile,Travel,0
TXN_003915,USR_0183,5.27,2026-02-20 06:57:37,"New York, US",POS,Travel,0
TXN_003223,USR_0275,87.68,2026-02-24 15:18:02,"New York, US",Mobile,Grocery,0
TXN_005139,USR_0108,24.65,2026-02-10 19:12:04,"Paris, FR",Mobile,Electronics,0
TXN_005101,USR_0482,253.54,2026-03-26 05:18:26,Online,Desktop,Travel,0
TXN_004421,USR_0125,78.27,2026-03-08 15:09:29,"New York, US",Mobile,Grocery,0
TXN_004314,USR_0233,31.78,2026-01-15 13:33:48,Online,Mobile,Travel,0
TXN_003004,USR_0339,9.99,2026-02-21 00:00:44,Online,Desktop,Grocery,0
TXN_006683,USR_0019,71.8,2026-01-30 20:51:14,"Paris, FR",POS,Electronics,0
TXN_000246,USR_0426,118.83,2026-01-11 15:05:27,"New York, US",POS,Electronics,0
TXN_009363,USR_0493,94.74,2026-01-30 19:28:46,"Paris, FR",Mobile,Retail,0
TXN_003530,USR_0077,8.63,2026-01-01 08:08:23,Online,POS,Electronics,0
TXN_009534,USR_0003,42.41,2026-02-06 19:20:53,"London, UK",Mobile,Grocery,0
TXN_008142,USR_0323,129.16,2026-01-13 14:31:58,"Paris, FR",Desktop,Retail,0
TXN_009859,USR_0260,8.32,2026-01-09 12:00:31,"New York, US",POS,Electronics,0
TXN_007690,USR_0241,17.01,2026-03-23 12:45:53,"Tokyo, JP",Desktop,Grocery,0
TXN_010865,USR_0497,178.47,2026-03-04 13:34:23,"Tokyo, JP",Desktop,Retail,0
TXN_002040,USR_0025,24.92,2026-02-10 16:05:19,"New York, US",Desktop,Grocery,0
TXN_001023,USR_0166,24.31,2026-02-22 18:41:20,"New York, US",Mobile,Travel,0
TXN_002689,USR_0322,64.84,2026-03-15 07:25:28,"London, UK",Desktop,Travel,0
TXN_008135,USR_0180,24.08,2026-02-18 16:50:03,"New York, US",Desktop,Grocery,0
TXN_011627,USR_0482,999.0,2026-03-14 05:43:39,Online,ATM,Crypto,1
TXN_008117,USR_0385,59.35,2026-03-21 13:53:16,"Tokyo, JP",POS,Electronics,0
TXN_010260,USR_0417,47.33,2026-01-01 11:47:21,"Paris, FR",Desktop,Retail,0
TXN_004694,USR_0381,18.98,2026-02-05 16:42:50,"London, UK",Mobile,Electronics,0
TXN_002373,USR_0313,25.63,2026-01-27 21:45:11,"New York, US",Desktop,Electronics,0
TXN_005839,USR_0173,11.35,2026-02-21 00:16:06,"London, UK",Desktop,Grocery,0
TXN_010697,USR_0273,71.76,2026-02-06 12:42:30,"Tokyo, JP",Mobile,Travel,0
TXN_004868,USR_0269,78.23,2026-01-20 09:56:38,"New York, US",POS,Retail,0
TXN_011702,USR_0134,3285.91,2026-03-29 01:04:25,"Lagos, NG",Mobile,Electronics,1
TXN_001693,USR_0090,46.26,2026-02-13 18:54:35,"London, UK",Mobile,Retail,0
TXN_011595,USR_0198,1688.89,2026-01-13 22:12:24,"Moscow, RU",Mobile,Gaming,1
TXN_010308,USR_0388,17.59,2026-01-14 17:41:24,"Paris, FR",POS,Electronics,0
TXN_001492,USR_0450,96.69,2026-03-01 14:08:05,"Tokyo, JP",POS,Travel,0
TXN_003786,USR_0274,28.59,2026-03-14 12:36:39,"Paris, FR",Mobile,Retail,0
TXN_003653,USR_0478,5.31,2026-01-02 10:34:11,"New York, US",Mobile,Grocery,0
TXN_003672,USR_0496,54.13,2026-03-15 08:50:49,"London, UK",Desktop,Travel,0
TXN_010935,USR_0223,46.18,2026-03-16 14:20:37,"New York, US",Desktop,Grocery,0
TXN_008566,USR_0345,39.25,2026-01-17 12:28:13,Online,Mobile,Grocery,0
TXN_008573,USR_0139,142.18,2026-03-30 20:11:19,"New York, US",Mobile,Grocery,0
TXN_010615,USR_0283,33.31,2026-03-01 11:30:51,"London, UK",Desktop,Retail,0
TXN_005266,USR_0113,31.5,2026-02-01 00:31:53,"Tokyo, JP",POS,Retail,0
TXN_003449,USR_0424,75.37,2026-01-24 09:06:40,"London, UK",Desktop,Travel,0
TXN_003680,USR_0458,30.72,2026-01-01 22:21:11,"London, UK",Mobile,Grocery,0
TXN_006190,USR_0470,12.37,2026-03-19 11:24:28,"New York, US",Desktop,Grocery,0
TXN_007445,USR_0263,17.08,2026-03-22 14:34:27,"Paris, FR",POS,Grocery,0
TXN_006878,USR_0404,30.29,2026-03-29 05:41:34,"London, UK",Mobile,Travel,0
TXN_004468,USR_0491,51.67,2026-02-26 15:21:14,"Tokyo, JP",POS,Retail,0
TXN_004098,USR_0326,26.42,2026-03-30 16:31:20,"Tokyo, JP",Desktop,Grocery,0
TXN_007338,USR_0234,231.04,2026-01-18 05:43:42,"New York, US",Desktop,Grocery,0
TXN_004157,USR_0057,24.22,2026-03-12 19:01:03,"London, UK",Desktop,Retail,0
TXN_007135,USR_0391,29.24,2026-03-31 17:04:03,"Tokyo, JP",POS,Grocery,0
TXN_005212,USR_0158,49.29,2026-01-15 04:46:21,"Tokyo, JP",Mobile,Retail,0
TXN_004681,USR_0477,28.22,2026-03-28 04:57:56,"New York, US",Desktop,Retail,0
TXN_002630,USR_0212,14.85,2026-01-20 17:55:09,Online,Desktop,Travel,0
TXN_006364,USR_0107,16.05,2026-03-16 13:54:13,"Tokyo, JP",Desktop,Travel,0
TXN_002532,USR_0466,177.22,2026-01-24 10:43:18,"Tokyo, JP",Mobile,Retail,0
TXN_001513,USR_0437,46.98,2026-01-27 03:10:24,"Paris, FR",Desktop,Electronics,0
TXN_004005,USR_0335,36.7,2026-03-13 09:20:09,"New York, US",POS,Grocery,0
TXN_004465,USR_0351,4.61,2026-03-20 09:48:03,Online,Desktop,Grocery,0
TXN_001011,USR_0256,290.31,2026-01-12 21:43:39,"Tokyo, JP",POS,Grocery,0
TXN_006508,USR_0432,36.66,2026-02-05 19:10:26,"Tokyo, JP",Mobile,Retail,0
TXN_011106,USR_0105,13.25,2026-01-26 19:10:56,"Paris, FR",Mobile,Retail,0
TXN_002423,USR_0268,12.37,2026-03-29 09:13:51,Online,POS,Grocery,0
TXN_002055,USR_0132,72.45,2026-02-26 19:41:59,"London, UK",Mobile,Travel,0
TXN_010307,USR_0284,36.79,2026-02-25 20:10:39,"London, UK",Mobile,Travel,0
TXN_007638,USR_0427,135.13,2026-01-27 08:31:31,Online,Mobile,Electronics,0
TXN_006128,USR_0411,20.03,2026-01-15 07:54:11,"London, UK",POS,Retail,0
TXN_005573,USR_0470,14.38,2026-03-17 18:35:48,"New York, US",Mobile,Retail,0
TXN_000909,USR_0405,39.51,2026-02-18 13:22:37,Online,Mobile,Retail,0
TXN_011098,USR_0311,35.15,2026-01-11 11:38:46,"Tokyo, JP",Mobile,Retail,0
TXN_007699,USR_0300,66.58,2026-02-13 10:08:17,Online,Desktop,Electronics,0
TXN_008080,USR_0192,14.76,2026-01-17 10:44:58,"Paris, FR",Desktop,Travel,0
TXN_008983,USR_0256,16.4,2026-03-04 19:43:54,"Tokyo, JP",Mobile,Grocery,0
TXN_006312,USR_0204,65.32,2026-03-07 05:41:06,Online,Desktop,Retail,0
TXN_000215,USR_0189,29.7,2026-03-28 10:47:43,"Tokyo, JP",POS,Retail,0
TXN_002987,USR_0178,7.42,2026-02-07 12:09:52,"Paris, FR",POS,Travel,0
TXN_009100,USR_0044,14.44,2026-01-29 07:07:56,Online,Mobile,Grocery,0
TXN_003116,USR_0196,42.9,2026-02-18 15:19:23,"New York, US",Desktop,Retail,0
TXN_007262,USR_0413,7.19,2026-03-12 14:10:50,Online,POS,Retail,0
TXN_011102,USR_0497,66.28,2026-03-29 07:29:17,"Paris, FR",Mobile,Retail,0
TXN_006189,USR_0041,13.76,2026-01-31 21:17:36,"London, UK",Mobile,Retail,0
TXN_010549,USR_0226,20.19,2026-02-19 14:36:37,"New York, US",Desktop,Retail,0
TXN_006456,USR_0404,37.51,2026-02-07 18:30:38,"London, UK",Desktop,Electronics,0
TXN_000015,USR_0139,19.21,2026-03-23 14:44:35,"London, UK",POS,Grocery,0
TXN_002803,USR_0473,29.27,2026-02-18 19:13:57,"New York, US",Desktop,Grocery,0
TXN_011515,USR_0298,28.83,2026-01-20 22:29:49,"Paris, FR",Mobile,Grocery,0
TXN_001702,USR_0028,124.69,2026-03-22 11:50:17,"London, UK",POS,Travel,0
TXN_002702,USR_0085,24.4,2026-03-23 17:40:54,Online,Mobile,Electronics,0
TXN_001321,USR_0410,32.93,2026-03-28 11:44:51,"New York, US",Mobile,Retail,0
TXN_010081,USR_0341,23.1,2026-02-02 11:32:59,"New York, US",Mobile,Electronics,0
TXN_010141,USR_0253,17.87,2026-03-11 16:57:29,"London, UK",Mobile,Travel,0
TXN_008063,USR_0480,31.37,2026-03-27 16:32:54,"Paris, FR",POS,Grocery,0
TXN_005029,USR_0072,24.97,2026-02-10 11:47:25,"London, UK",Desktop,Retail,0
TXN_000519,USR_0394,131.92,2026-03-12 08:01:46,"Paris, FR",POS,Retail,0
TXN_010444,USR_0326,8.84,2026-01-14 13:39:41,"Paris, FR",POS,Grocery,0
TXN_003541,USR_0167,22.13,2026-01-19 09:39:05,Online,POS,Electronics,0
TXN_011942,USR_0163,4011.62,2026-01-13 05:49:22,Online,Desktop,Crypto,1
TXN_011836,USR_0163,5000.0,2026-01-27 00:34:31,"Sydney, AU",Mobile,Crypto,1
TXN_010459,USR_0299,30.51,2026-03-21 17:54:08,"London, UK",Desktop,Travel,0
TXN_004411,USR_0077,17.28,2026-02-20 12:09:02,Online,Desktop,Travel,0
TXN_005701,USR_0193,151.31,2026-01-05 10:19:31,"Tokyo, JP",Desktop,Retail,0
TXN_002381,USR_0308,45.81,2026-02-22 13:43:15,"New York, US",Desktop,Grocery,0
TXN_002103,USR_0265,22.86,2026-01-21 09:27:14,"New York, US",POS,Retail,0
TXN_006831,USR_0136,4.54,2026-03-30 14:58:51,"London, UK",POS,Electronics,0
TXN_006907,USR_0007,22.48,2026-01-12 13:00:55,Online,Desktop,Grocery,0
TXN_007846,USR_0007,20.15,2026-03-04 12:37:39,"London, UK",POS,Electronics,0
TXN_010096,USR_0281,18.49,2026-03-24 23:51:12,"Paris, FR",POS,Grocery,0
TXN_010821,USR_0173,58.83,2026-01-23 09:53:36,"Tokyo, JP",POS,Grocery,0
TXN_001644,USR_0181,47.39,2026-02-18 09:52:38,"Tokyo, JP",Desktop,Retail,0
TXN_000032,USR_0393,22.53,2026-01-17 22:08:42,"Paris, FR",POS,Retail,0
TXN_002228,USR_0059,39.9,2026-01-09 12:00:09,Online,Mobile,Travel,0
TXN_009292,USR_0082,288.29,2026-03-29 13:17:11,"London, UK",Desktop,Electronics,0
TXN_010505,USR_0148,60.23,2026-03-04 10:16:50,"Tokyo, JP",Mobile,Electronics,0
TXN_007172,USR_0064,16.76,2026-01-20 18:24:51,"Paris, FR",Mobile,Travel,0
TXN_001792,USR_0147,55.46,2026-03-15 18:28:40,"London, UK",Desktop,Retail,0
TXN_005399,USR_0419,7.95,2026-02-11 21:10:11,Online,POS,Travel,0
TXN_007173,USR_0046,22.9,2026-03-14 10:26:37,Online,Mobile,Retail,0
TXN_000674,USR_0114,6.39,2026-03-23 13:36:06,"Paris, FR",Mobile,Grocery,0
TXN_000051,USR_0377,14.75,2026-03-11 20:03:47,"Tokyo, JP",Mobile,Grocery,0
TXN_000484,USR_0408,41.86,2026-02-20 15:05:23,"Paris, FR",Desktop,Travel,0
TXN_001924,USR_0154,22.13,2026-03-03 15:18:16,"London, UK",Mobile,Electronics,0
TXN_011780,USR_0117,9063.15,2026-01-19 03:19:16,"Moscow, RU",ATM,Crypto,1
TXN_009222,USR_0138,84.02,2026-02-20 15:23:00,"New York, US",Mobile,Travel,0
TXN_010516,USR_0316,16.73,2026-01-28 17:31:31,"Paris, FR",Mobile,Electronics,0
TXN_000928,USR_0358,15.61,2026-01-30 11:39:10,"New York, US",Desktop,Retail,0
TXN_005532,USR_0336,65.74,2026-02-06 05:42:24,"New York, US",Desktop,Grocery,0
TXN_004920,USR_0030,22.75,2026-02-15 11:04:26,"Paris, FR",Desktop,Grocery,0
TXN_008499,USR_0283,37.56,2026-03-23 18:38:08,"London, UK",Desktop,Grocery,0
TXN_001951,USR_0156,39.46,2026-01-15 15:17:23,"Tokyo, JP",Desktop,Electronics,0
TXN_008076,USR_0328,23.46,2026-01-20 05:22:53,"London, UK",POS,Electronics,0
TXN_002168,USR_0382,7.9,2026-01-15 08:15:01,"Paris, FR",Mobile,Grocery,0
TXN_007069,USR_0199,115.83,2026-03-28 08:45:04,"London, UK",POS,Retail,0
TXN_004925,USR_0374,31.05,2026-01-09 14:28:01,"London, UK",Desktop,Retail,0
TXN_008385,USR_0230,7.91,2026-03-08 13:10:22,"Tokyo, JP",Desktop,Retail,0
TXN_003035,USR_0137,11.06,2026-03-16 09:33:00,"Tokyo, JP",Mobile,Grocery,0
TXN_011914,USR_0358,2500.0,2026-03-15 00:29:00,"Sydney, AU",ATM,Gaming,1
TXN_007061,USR_0207,136.98,2026-02-09 14:41:09,"London, UK",POS,Grocery,0
TXN_009339,USR_0119,7.6,2026-01-07 19:52:44,"Paris, FR",Desktop,Travel,0
TXN_007906,USR_0071,20.29,2026-03-07 11:57:10,"London, UK",POS,Retail,0
TXN_004607,USR_0070,60.59,2026-02-21 19:50:11,"New York, US",POS,Travel,0
TXN_002349,USR_0233,32.81,2026-02-18 08:20:28,"London, UK",POS,Electronics,0
TXN_001348,USR_0367,19.14,2026-02-24 15:23:24,"Tokyo, JP",Mobile,Grocery,0
TXN_002767,USR_0397,64.77,2026-01-10 08:39:04,Online,Desktop,Electronics,0
TXN_004041,USR_0026,98.02,2026-03-30 10:23:37,"Paris, FR",POS,Grocery,0
TXN_002237,USR_0238,54.94,2026-02-23 08:52:27,"London, UK",Mobile,Grocery,0
TXN_005717,USR_0236,23.7,2026-02-14 03:48:39,"London, UK",Mobile,Travel,0
TXN_010119,USR_0108,19.9,2026-01-09 19:18:27,"Tokyo, JP",Desktop,Retail,0
TXN_007404,USR_0182,34.4,2026-02-28 20:46:32,"New York, US",Mobile,Retail,0
TXN_007986,USR_0223,37.55,2026-02-11 05:44:03,"London, UK",Desktop,Grocery,0
TXN_011227,USR_0366,21.75,2026-02-25 14:26:52,Online,Desktop,Retail,0
TXN_001431,USR_0136,53.18,2026-01-07 08:19:36,"Paris, FR",Mobile,Travel,0
TXN_001276,USR_0356,8.76,2026-03-02 21:44:08,"London, UK",Mobile,Electronics,0
TXN_007756,USR_0391,53.55,2026-02-18 17:39:38,"Paris, FR",POS,Grocery,0
TXN_010182,USR_0458,7.69,2026-03-14 07:24:58,"New York, US",POS,Electronics,0
TXN_006516,USR_0144,13.23,2026-01-26 01:20:25,"Paris, FR",Mobile,Retail,0
TXN_003155,USR_0082,106.43,2026-03-18 12:20:37,"Paris, FR",Mobile,Grocery,0
TXN_003370,USR_0277,3.84,2026-02-07 17:14:14,"Paris, FR",POS,Retail,0
TXN_010903,USR_0275,20.85,2026-02-22 08:48:25,"New York, US",Mobile,Retail,0
TXN_005636,USR_0494,37.34,2026-01-28 20:51:33,"Tokyo, JP",POS,Retail,0
TXN_004709,USR_0329,36.33,2026-03-24 08:29:40,"Tokyo, JP",Mobile,Grocery,0
TXN_004839,USR_0101,32.72,2026-02-15 14:51:04,"Tokyo, JP",POS,Grocery,0
TXN_003049,USR_0156,36.7,2026-03-10 01:38:20,"Tokyo, JP",Desktop,Travel,0
TXN_007811,USR_0401,1.73,2026-03-01 22:29:15,"Paris, FR",Desktop,Retail,0
TXN_011176,USR_0354,58.65,2026-01-30 15:13:14,"London, UK",Desktop,Travel,0
TXN_009800,USR_0379,79.06,2026-02-22 06:11:41,"Tokyo, JP",Mobile,Retail,0
TXN_005581,USR_0134,18.78,2026-02-15 13:16:06,"London, UK",POS,Travel,0
TXN_007808,USR_0114,15.11,2026-03-02 18:58:35,Online,Mobile,Electronics,0
TXN_003289,USR_0141,18.23,2026-01-25 15:11:52,"London, UK",Mobile,Electronics,0
TXN_002013,USR_0472,9.3,2026-02-01 09:24:26,Online,Desktop,Travel,0
TXN_007093,USR_0186,57.19,2026-03-21 12:38:01,"Tokyo, JP",Mobile,Retail,0
TXN_001454,USR_0413,26.19,2026-01-31 13:59:27,"London, UK",Mobile,Grocery,0
TXN_001079,USR_0096,30.31,2026-01-26 08:32:29,Online,POS,Grocery,0
