Amount,Account Balance,Suspicious Activity Flag,User Device Recognition,Known Threat Flag,Login Location Match,Spending Pattern Deviation,Transaction_Hour,Transaction_Day,Transaction_Month,High_Value_Transaction,Low_Balance,Type_Deposit,Type_Transfer,Type_Withdrawal,Location_California,Location_Florida,Location_New York,Location_Texas,Transaction_Weekday_Friday,Transaction_Weekday_Monday,Transaction_Weekday_Saturday,Transaction_Weekday_Sunday,Transaction_Weekday_Thursday,Transaction_Weekday_Wednesday
8971.72,1000.46,1,1,0,1,1,11,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2925.78,1041.42,0,1,0,0,0,7,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5411.17,4681.47,0,1,0,1,0,20,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3165.7,1956.07,0,1,1,1,0,11,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7755.18,1009.89,0,1,0,1,0,7,6,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
9303.38,2750.46,0,1,0,1,0,6,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3588.93,1782.59,1,1,0,0,1,14,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8056.04,1213.32,1,1,0,1,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4984.58,3121.88,0,1,0,1,1,11,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3966.39,1560.71,1,1,0,1,0,15,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
9384.28,4347.51,0,1,0,1,0,15,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5104.54,2208.65,0,1,0,0,0,18,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4674.64,1886.63,0,1,0,0,1,5,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6724.67,3959.03,0,1,0,0,1,6,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2613.08,4394.59,0,1,0,1,1,13,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3248.6,1372.4,0,1,0,1,0,14,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
9320.53,1606.29,0,1,0,1,0,9,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6785.62,2898.2,0,1,0,1,1,1,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8266.54,3360.88,0,0,0,1,0,15,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2711.85,1333.06,0,1,0,0,0,16,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5438.36,2500.05,1,1,0,1,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
9713.99,4590.41,0,1,0,1,0,12,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3187.72,4504.33,0,1,0,0,0,7,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1605.6,2244.9,0,1,0,1,1,22,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5109.35,1909.72,0,1,0,0,0,21,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3878.82,3331.07,0,1,0,1,0,2,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1596.61,1384.5,0,1,0,1,1,16,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8885.63,1933.48,0,0,0,1,0,15,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9907.25,1667.03,0,1,0,0,0,21,6,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5686.25,1830.97,1,1,0,1,1,19,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
7746.99,1859.26,0,1,0,1,0,8,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8590.52,3509.94,0,1,0,1,1,4,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7010.12,2952.45,0,1,0,1,0,14,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
442.52,4449.17,0,1,0,1,0,2,6,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1577.18,3942.47,0,0,0,0,1,10,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
710.82,2995.42,0,1,0,1,0,5,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
99.79,2229.68,0,0,0,0,0,11,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3060.66,4327.85,0,1,0,1,0,15,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3924.17,1318.15,0,1,0,1,0,18,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2411.06,3724.0,0,1,0,1,0,18,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
646.98,1452.01,1,0,0,1,0,14,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
5299.1,3131.19,0,1,0,0,1,19,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2733.92,4606.46,0,0,0,0,0,18,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7960.58,1952.27,0,1,0,0,1,12,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
81.52,1314.12,0,0,0,1,0,23,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
8425.43,2358.0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9547.58,2913.03,0,1,0,1,0,20,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7161.63,3899.23,0,1,1,1,0,8,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7336.71,1118.93,0,1,0,1,0,14,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9335.69,1523.53,0,1,0,1,1,17,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2091.5,2642.94,0,1,1,1,1,7,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
9945.66,1380.08,0,1,0,1,1,7,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7735.04,4823.56,0,0,0,1,0,13,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7265.98,3043.96,0,1,0,1,0,1,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3611.54,2507.73,0,0,0,0,1,23,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5458.23,4918.91,0,0,0,0,1,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
6539.52,3584.38,0,1,1,1,0,16,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6203.81,3063.29,0,1,0,1,0,23,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
7050.14,1964.54,0,1,0,0,0,1,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
824.74,2012.31,0,1,0,1,1,22,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3557.13,2449.07,0,1,0,1,0,12,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4340.57,4002.9,0,1,1,1,0,14,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2607.03,4264.02,0,1,0,1,0,10,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1727.1,1768.3,0,1,0,0,0,17,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1390.14,4269.65,0,0,0,1,0,19,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3664.47,2323.75,0,1,0,1,0,13,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4934.92,1801.18,0,1,0,0,1,6,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
630.7,1779.13,0,0,0,1,0,19,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9464.63,2853.72,0,1,0,1,0,3,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
7652.67,4068.52,0,1,0,0,0,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7308.79,3282.86,0,1,0,1,0,6,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1729.43,2858.59,0,0,0,1,0,9,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6038.4,1072.07,0,1,0,1,1,16,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5297.72,3254.25,1,1,0,1,0,7,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9824.71,3698.82,0,1,0,1,0,22,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7476.97,1392.28,0,1,0,0,0,8,6,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
5758.04,4824.71,0,0,0,1,0,6,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8508.28,1366.17,0,1,0,1,1,3,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1551.79,3762.71,0,1,0,1,0,5,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
153.15,3098.22,0,1,0,1,0,7,6,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
6902.64,4536.76,0,1,1,1,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
984.02,2656.38,0,0,0,1,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1155.22,3034.17,0,1,0,1,1,6,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7447.06,3211.69,0,1,0,0,0,23,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2706.08,4499.39,0,1,1,1,1,6,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6286.68,4198.59,0,1,0,1,1,20,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9174.15,2120.44,0,1,0,1,0,2,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3165.43,4821.02,0,1,0,0,0,0,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2172.22,4012.28,0,1,0,1,1,23,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1066.52,1048.18,0,1,0,0,0,19,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1305.49,1734.98,0,1,0,1,0,14,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
623.16,4423.22,0,0,0,1,1,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
877.34,3583.45,0,0,0,1,0,2,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4320.61,2032.52,1,1,0,1,0,14,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3209.33,1685.69,0,1,0,0,0,13,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7065.9,1587.01,0,1,0,1,0,16,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8702.55,2272.42,0,1,0,1,0,7,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7847.95,4594.12,0,1,0,1,1,9,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5306.84,2408.19,1,1,0,0,0,11,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1025.32,3642.8,0,1,0,0,0,9,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7097.96,1446.26,0,1,0,1,0,15,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3628.92,3125.6,0,1,0,1,0,18,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
857.42,2371.5,0,0,0,1,1,15,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8424.82,1642.08,0,1,1,1,0,13,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3382.83,4191.11,0,1,0,1,0,7,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2183.27,4262.16,0,1,0,1,0,11,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8714.65,2225.08,0,0,0,1,1,15,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9021.44,3615.06,0,0,0,1,0,23,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3390.37,2576.29,0,1,0,0,0,12,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3548.66,1177.9,0,1,0,1,0,19,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5796.71,2711.11,0,1,0,1,0,13,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
7334.68,3303.44,0,0,0,0,0,4,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
632.43,2196.15,1,1,0,0,1,3,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5933.84,4795.58,0,1,0,1,0,11,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9528.25,3232.17,0,1,0,1,0,12,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2621.68,2485.88,0,1,0,1,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9088.36,3940.08,0,1,0,1,0,9,6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9501.73,2363.68,1,0,0,1,0,11,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2692.27,1098.82,0,1,0,1,0,8,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7542.26,1033.04,0,1,0,0,1,13,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2388.51,2207.88,0,1,0,1,0,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
7376.37,1623.94,0,1,0,0,0,23,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7974.4,2409.85,0,1,0,1,0,6,6,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2472.81,4078.64,0,0,0,0,1,8,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
7158.98,2236.2,1,1,0,1,0,17,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8121.23,3238.59,0,1,0,1,0,13,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3586.43,4678.58,0,0,0,0,1,9,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1677.86,3793.17,0,1,0,1,0,3,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
920.55,3247.03,0,1,0,1,0,14,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5754.24,4468.22,0,1,0,1,0,5,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
9781.0,2322.58,1,0,0,1,0,16,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8229.68,1791.38,0,1,0,1,0,10,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4358.96,3988.68,0,1,0,0,0,7,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5366.67,1235.18,0,1,0,0,0,12,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2796.0,2696.73,0,1,0,1,0,21,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1631.5,2148.31,0,1,0,0,1,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
4821.33,4885.3,1,1,0,1,0,8,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4635.55,2508.38,0,1,0,0,0,6,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5219.78,3653.72,0,1,1,0,0,8,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
9528.09,2073.94,0,1,0,1,0,9,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6039.35,4932.69,0,1,0,1,0,5,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
6058.11,1721.57,0,1,0,1,0,9,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1281.12,4626.81,0,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
9964.89,2781.49,0,0,0,0,1,2,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
7728.68,2709.1,0,0,0,0,0,9,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8772.16,3805.19,0,1,0,1,0,0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4143.59,1373.27,1,0,0,0,0,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5021.78,3186.77,0,1,0,0,0,3,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5221.32,1879.88,0,1,0,1,0,18,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1941.75,1628.49,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
6895.2,4509.9,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9029.86,4989.15,0,0,0,1,0,10,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1637.89,4884.79,0,1,0,0,0,11,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
864.1,4284.65,0,1,0,1,0,17,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
7382.45,4679.88,0,1,0,0,0,4,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2732.75,4696.85,0,1,0,1,0,21,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6239.0,1705.45,0,1,0,1,0,15,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6957.89,1342.79,0,0,0,1,1,9,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3219.79,1507.14,0,1,0,0,0,9,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8151.63,1650.42,0,0,0,1,1,2,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
5500.34,4289.79,0,0,0,1,0,19,6,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8690.13,4765.1,0,0,0,1,1,3,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7633.17,2407.36,0,1,0,1,0,6,6,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8685.89,1137.45,0,1,0,1,0,23,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
202.59,2229.92,0,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2435.82,3824.55,1,1,0,1,1,11,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
900.99,4771.62,0,1,0,1,0,13,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4421.39,2798.78,0,1,1,1,0,11,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
8899.71,2344.27,0,1,0,1,1,11,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4675.94,3612.89,0,1,0,1,1,13,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8497.28,1844.51,0,1,0,0,0,19,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3272.46,4063.26,0,1,0,1,0,8,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3396.36,2656.13,1,1,0,0,0,1,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
8955.72,4909.09,0,1,0,1,0,6,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4258.75,4736.48,0,1,0,0,1,9,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7897.87,3661.48,0,1,0,1,0,21,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2367.2,3591.93,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
9488.06,1492.6,0,0,0,1,1,23,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
5746.21,2123.78,0,1,0,1,0,6,6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
7593.48,4447.72,0,1,0,1,0,14,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
896.07,2451.94,0,1,0,1,1,7,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4927.15,2696.5,0,0,0,0,0,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
9010.48,4359.29,0,1,0,1,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8770.51,2707.7,0,1,0,1,0,10,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
469.09,4400.05,0,1,0,1,0,7,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
3037.68,1277.72,0,0,0,0,1,22,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4433.76,3764.3,0,1,0,0,0,2,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1723.48,1252.04,0,1,0,1,0,13,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7300.25,4160.05,0,1,0,1,1,13,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1845.94,3208.87,0,1,0,1,0,16,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3467.05,3223.49,0,1,0,1,1,19,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6633.14,2506.75,0,1,0,1,0,11,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4821.41,4613.35,0,1,0,1,0,2,6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
7385.97,3036.38,0,1,0,1,1,16,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
9612.12,2041.75,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1166.35,4296.52,0,1,0,0,0,20,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7095.97,4792.53,0,1,0,0,0,13,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2304.21,1969.16,0,1,0,0,0,23,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4145.35,3421.06,0,1,0,1,1,7,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
329.59,3354.29,0,1,0,0,0,5,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1359.94,3438.48,0,1,0,1,0,23,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3198.45,3256.94,0,1,0,1,0,1,6,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3420.52,1400.71,0,1,0,1,0,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
8995.95,2649.95,0,0,0,1,0,18,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7418.39,4942.86,0,1,0,1,1,15,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9721.86,1352.81,0,1,0,1,0,8,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5991.12,3678.54,0,1,0,1,0,11,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2417.9,4577.2,1,1,0,0,1,13,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3277.22,1802.63,0,1,0,0,1,13,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3199.04,4209.68,0,1,0,1,0,9,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3265.62,1967.1,1,1,0,1,0,21,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
6729.97,1121.52,0,0,0,1,0,14,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5308.55,3084.53,0,1,0,0,0,17,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3854.86,3843.49,0,0,0,1,1,9,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1491.75,1787.76,0,0,0,0,0,13,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
222.37,1281.72,0,1,0,1,1,2,6,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2189.13,3213.83,0,1,0,1,0,15,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1075.61,1590.89,0,0,0,0,1,4,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7854.66,1737.26,0,1,0,1,0,0,6,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1125.87,3813.82,0,1,0,1,0,6,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7242.56,3448.43,0,1,0,0,1,13,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3857.2,4787.89,0,1,0,0,1,14,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
734.71,2293.66,0,1,0,1,0,2,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8127.49,1857.56,0,1,0,1,0,23,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5796.73,3622.96,0,0,0,0,0,9,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2358.38,4887.99,0,0,1,1,1,12,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8946.92,3213.92,1,1,0,0,0,5,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
453.54,2175.27,0,0,0,1,0,4,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018.99,4641.88,0,0,0,1,0,7,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7520.72,3441.58,0,1,0,0,0,5,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7094.07,1850.91,0,0,0,1,1,9,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2893.43,4798.46,0,1,0,1,0,4,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
621.19,2092.04,0,1,0,0,0,10,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8580.92,4593.93,0,1,0,0,0,18,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3137.66,3458.35,1,1,0,1,1,12,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1957.94,3010.59,0,1,0,1,0,23,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5161.1,2330.27,0,1,0,1,0,10,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9102.36,1475.41,0,1,0,0,0,12,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
436.42,1979.25,0,1,0,1,0,1,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
7658.28,2324.03,0,1,0,1,0,21,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5725.16,2154.95,0,0,0,1,0,18,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4255.07,1293.31,0,1,0,1,0,10,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7441.06,3319.13,0,1,0,1,0,18,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
9658.28,2900.72,1,0,0,1,0,1,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2292.83,1425.85,1,1,0,1,0,3,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1437.33,2855.42,0,1,0,1,0,12,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
