Amount,Account Balance,Suspicious Activity Flag,User Device Recognition,Known Threat Flag,Login Location Match,Spending Pattern Deviation,Transaction_Hour,Transaction_Day,Transaction_Month,High_Value_Transaction,Low_Balance,Amount_to_Balance_Ratio,Amount_Percent_of_Balance,Spending_Deviation_Amount,Location_Deviation,Unusual_Hour,High_Amount_Unusual_Hour,Location_Deviation_High_Amount,Type_Deposit,Type_Transfer,Type_Withdrawal,Location_California,Location_Florida,Location_New York,Location_Texas,Transaction_Weekday_Friday,Transaction_Weekday_Monday,Transaction_Weekday_Saturday,Transaction_Weekday_Sunday,Transaction_Weekday_Thursday,Transaction_Weekday_Wednesday
7676.99,2723.43,0,1,0,1,0,3,4,1,0,0,2.818868118512317,281.88681185123176,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6659.63,3744.78,0,0,0,1,0,8,1,1,0,0,1.7783768338861028,177.8376833886103,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4985.76,2097.79,0,1,0,1,0,11,6,1,0,0,2.376672593538915,237.6672593538915,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
4678.43,3975.56,0,1,0,1,0,8,5,1,0,0,1.1767977341556914,117.67977341556914,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4974.62,3683.58,0,1,0,1,1,15,4,1,0,0,1.3504851258829726,135.04851258829726,4974.62,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4370.8,3038.85,0,1,0,0,1,1,5,1,0,0,1.438307254388996,143.83072543889958,4370.8,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3929.53,2502.6,0,1,0,1,0,12,5,1,0,0,1.5701790138256215,157.01790138256214,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4997.41,2207.97,1,1,0,1,1,10,4,1,0,0,2.263350498421627,226.3350498421627,4997.41,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5285.62,3140.4,0,1,0,0,1,21,1,1,0,0,1.6831040631766654,168.31040631766655,5285.62,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
6919.33,3307.3,0,1,0,1,1,11,6,1,0,0,2.0921386024854107,209.21386024854107,6919.33,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7112.36,2792.53,0,1,0,1,0,10,2,1,0,0,2.5469233992114675,254.69233992114675,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3776.91,2282.3,0,1,1,1,1,15,6,1,0,0,1.654870087192744,165.4870087192744,3776.91,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4135.99,4519.6,0,1,0,0,0,12,6,1,0,0,0.9151230197362598,91.51230197362598,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3737.6,2240.85,0,1,0,1,0,6,6,1,0,0,1.6679385054778322,166.79385054778322,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5365.82,3688.66,0,1,0,0,0,3,4,1,0,0,1.4546800193024023,145.46800193024026,0.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4534.08,4619.3,0,1,0,1,1,6,1,1,0,0,0.9815513172991578,98.15513172991578,4534.08,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8896.08,3587.4,0,1,0,1,1,6,5,1,0,0,2.479812677705302,247.9812677705302,8896.08,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6963.92,2463.69,1,1,0,0,0,8,3,1,0,0,2.826621855834135,282.6621855834135,0.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
8986.67,2188.83,0,0,0,1,0,16,6,1,0,0,4.105695736991909,410.5695736991909,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7091.66,4413.61,0,1,0,0,0,8,5,1,0,0,1.6067708746355025,160.67708746355024,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9709.95,2959.83,0,1,0,1,0,14,2,1,0,0,3.2805769250261,328.05769250260994,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6357.73,3373.47,1,0,0,1,0,11,6,1,0,0,1.884626215736319,188.4626215736319,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
9635.54,3385.2,0,1,0,1,0,19,2,1,0,0,2.8463724447595418,284.63724447595416,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1582.54,3135.21,0,1,0,1,1,3,3,1,0,0,0.5047636362476516,50.47636362476516,1582.54,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
525.72,4725.31,0,1,0,1,0,11,3,1,0,0,0.1112561927153985,11.125619271539856,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5791.67,4724.14,1,1,0,1,0,23,6,1,0,0,1.2259734046831805,122.59734046831802,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
9834.95,1161.69,0,1,0,1,0,3,2,1,0,0,8.466070982792312,846.6070982792312,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4176.63,3022.66,0,0,0,1,1,15,5,1,0,0,1.3817730078804762,138.17730078804763,4176.63,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2121.22,3262.27,0,1,0,1,0,7,5,1,0,0,0.6502282153224594,65.02282153224594,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5215.89,4702.23,0,1,0,1,0,1,2,1,0,0,1.1092375319795078,110.9237531979508,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6488.34,1278.63,0,1,0,1,0,9,2,1,0,0,5.074446868914385,507.4446868914385,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3152.47,4156.3,0,1,0,0,0,9,2,1,0,0,0.7584798979861895,75.84798979861895,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7147.98,3569.67,0,1,0,0,0,13,5,1,0,0,2.0024203918009227,200.24203918009223,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9751.17,3930.0,0,1,0,1,0,12,3,1,0,0,2.4812137404580152,248.12137404580156,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8969.73,2166.82,0,0,1,1,0,12,3,1,0,0,4.1395824295511385,413.95824295511386,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2916.56,3986.45,0,1,0,1,0,10,2,1,0,0,0.731618357184964,73.1618357184964,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3267.91,2130.69,0,0,0,1,0,6,1,1,0,0,1.5337332037978306,153.37332037978305,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3716.04,3702.67,0,1,0,1,0,3,6,1,0,0,1.0036109078043682,100.36109078043684,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3946.13,4148.09,0,1,0,1,0,22,3,1,0,0,0.9513125317917402,95.13125317917402,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1004.09,4133.23,0,1,0,1,0,20,3,1,0,0,0.2429310732768319,24.293107327683195,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7619.87,3177.49,0,1,0,1,1,13,1,1,0,0,2.398078357445657,239.8078357445657,7619.87,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3654.03,2654.27,0,1,0,1,0,21,3,1,0,0,1.3766610028369384,137.66610028369385,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
8798.32,1974.22,0,0,0,1,0,9,2,1,0,0,4.456605646787085,445.6605646787085,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9269.48,1133.98,0,1,0,0,1,5,2,1,0,0,8.174288788162048,817.4288788162048,9269.48,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
245.29,1195.58,0,1,0,0,0,3,3,1,0,0,0.2051640208099834,20.516402080998343,0.0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
9885.04,2674.06,0,1,0,0,0,6,2,1,0,0,3.696641062653793,369.6641062653793,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7100.52,1379.75,0,1,0,0,0,1,5,1,0,0,5.146236637071934,514.6236637071934,0.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
5204.4,1447.85,0,0,0,1,0,18,5,1,0,0,3.594571260835031,359.4571260835031,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3895.89,1778.81,0,1,0,1,0,10,3,1,0,0,2.190166459599395,219.0166459599395,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5185.66,2925.23,0,1,0,0,0,5,2,1,0,0,1.7727358190638,177.27358190638,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3246.92,3367.0,0,1,0,1,0,8,3,1,0,0,0.9643362043362044,96.43362043362043,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
6227.26,3777.07,0,1,0,0,0,4,6,1,0,0,1.6487012419679803,164.87012419679806,0.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
930.71,2944.88,0,1,0,1,0,7,3,1,0,0,0.316043438102741,31.604343810274106,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6211.6,3658.95,0,1,0,0,0,21,3,1,0,0,1.697645499391902,169.7645499391902,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2754.17,4448.43,0,1,0,0,0,21,3,1,0,0,0.6191330424441881,61.91330424441881,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
177.33,2496.65,0,0,0,1,0,21,2,1,0,0,0.0710271764163979,7.102717641639797,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
5527.5,3752.96,0,1,0,0,0,4,6,1,0,0,1.472837440313779,147.2837440313779,0.0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5784.9,3634.02,1,1,0,1,0,18,4,1,0,0,1.5918734624465467,159.18734624465466,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4266.26,3545.98,0,0,1,1,0,11,6,1,0,0,1.2031257931516817,120.31257931516816,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
723.79,3333.98,0,1,0,1,1,21,4,1,0,0,0.217094883592583,21.7094883592583,723.79,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
8933.54,3904.63,0,1,0,1,0,2,5,1,0,0,2.2879350924415376,228.79350924415377,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6114.7,4274.17,0,1,0,0,0,9,5,1,0,0,1.4306169384933214,143.06169384933213,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1158.02,2568.52,0,0,0,1,1,19,5,1,0,0,0.4508510737701088,45.085107377010885,1158.02,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5109.79,3619.05,0,1,0,1,0,12,1,1,0,0,1.4119147290034677,141.19147290034678,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4973.05,1994.04,0,1,0,1,1,7,5,1,0,0,2.4939569918356703,249.39569918356705,4973.05,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
604.96,4024.02,0,0,0,1,0,17,1,1,0,0,0.1503372249640906,15.033722496409062,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
6068.99,4521.57,0,1,0,1,1,1,6,1,0,0,1.342230685359289,134.2230685359289,6068.99,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
8083.46,4045.89,0,1,0,0,0,2,6,1,0,0,1.9979435921391837,199.7943592139183,0.0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
7490.33,2964.36,0,1,0,0,0,6,2,1,0,0,2.526794991161667,252.6794991161667,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2030.49,1533.75,0,1,0,1,0,0,1,1,0,0,1.3238728606356969,132.3872860635697,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8623.06,4492.41,1,1,0,1,0,15,6,1,0,0,1.919473066794883,191.9473066794883,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3426.08,4258.49,1,0,0,1,0,3,5,1,0,0,0.8045293049883879,80.4529304988388,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9465.14,3792.02,1,1,0,0,0,19,3,1,0,0,2.4960680587127704,249.60680587127703,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
718.41,4405.94,0,0,0,0,0,7,3,1,0,0,0.1630548759175113,16.305487591751135,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4862.6,3132.11,1,1,0,1,1,7,1,1,0,0,1.552499752562969,155.24997525629686,4862.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5971.65,4963.13,0,0,0,1,0,2,6,1,0,0,1.2032024146052993,120.32024146052991,0.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2477.25,4348.29,0,1,0,0,1,1,6,1,0,0,0.5697067122937982,56.97067122937982,2477.25,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
7714.03,1654.39,0,1,0,1,0,18,2,1,0,0,4.662763919027556,466.2763919027556,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6269.33,2608.62,0,0,0,1,0,5,1,1,0,0,2.403312862739686,240.3312862739686,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
182.08,1680.54,0,1,0,1,0,8,4,1,0,0,0.1083461268401823,10.834612684018232,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
6084.08,1897.04,0,0,0,1,0,21,1,1,0,0,3.207143760806309,320.71437608063087,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4915.29,3003.89,0,1,0,0,0,17,5,1,0,0,1.636308253631125,163.6308253631125,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1961.1,2445.6,1,1,0,1,1,19,5,1,0,0,0.8018891069676153,80.18891069676152,1961.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9957.49,4638.96,0,1,0,0,1,12,1,1,0,0,2.1464918861124045,214.64918861124045,9957.49,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8971.72,1000.46,1,1,0,1,1,11,5,1,0,0,8.96759490634308,896.7594906343081,8971.72,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2925.78,1041.42,0,1,0,0,0,7,4,1,0,0,2.809414069251599,280.9414069251599,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5411.17,4681.47,0,1,0,1,0,20,2,1,0,0,1.1558698443010422,115.58698443010422,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3165.7,1956.07,0,1,1,1,0,11,2,1,0,0,1.6183981145869013,161.83981145869012,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7755.18,1009.89,0,1,0,1,0,7,6,1,0,0,7.679232391646615,767.9232391646616,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
9303.38,2750.46,0,1,0,1,0,6,6,1,0,0,3.3824814758258617,338.24814758258617,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3588.93,1782.59,1,1,0,0,1,14,2,1,0,0,2.013323310463988,201.3323310463988,3588.93,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8056.04,1213.32,1,1,0,1,0,1,2,1,0,0,6.63966636996011,663.966636996011,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4984.58,3121.88,0,1,0,1,1,11,2,1,0,0,1.5966597050495213,159.66597050495213,4984.58,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3966.39,1560.71,1,1,0,1,0,15,1,1,0,0,2.541401029018844,254.1401029018844,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
9384.28,4347.51,0,1,0,1,0,15,5,1,0,0,2.158541325954397,215.8541325954397,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5104.54,2208.65,0,1,0,0,0,18,6,1,0,0,2.3111583999275576,231.11583999275572,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4674.64,1886.63,0,1,0,0,1,5,6,1,0,0,2.477772536215368,247.7772536215368,4674.64,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6724.67,3959.03,0,1,0,0,1,6,1,1,0,0,1.698565052550751,169.8565052550751,6724.67,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2613.08,4394.59,0,1,0,1,1,13,2,1,0,0,0.5946129217970276,59.46129217970276,2613.08,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3248.6,1372.4,0,1,0,1,0,14,3,1,0,0,2.3670941416496647,236.7094141649665,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
9320.53,1606.29,0,1,0,1,0,9,5,1,0,0,5.802520092884847,580.2520092884847,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6785.62,2898.2,0,1,0,1,1,1,4,1,0,0,2.3413221999861986,234.13221999861983,6785.62,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8266.54,3360.88,0,0,0,1,0,15,3,1,0,0,2.4596355716360003,245.96355716360003,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2711.85,1333.06,0,1,0,0,0,16,6,1,0,0,2.034304532429148,203.4304532429148,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5438.36,2500.05,1,1,0,1,0,3,1,1,0,0,2.17530049399012,217.530049399012,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
9713.99,4590.41,0,1,0,1,0,12,5,1,0,0,2.1161486664589875,211.6148666458988,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3187.72,4504.33,0,1,0,0,0,7,6,1,0,0,0.7077012563466708,70.77012563466708,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1605.6,2244.9,0,1,0,1,1,22,2,1,0,0,0.7152211679807563,71.52211679807563,1605.6,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5109.35,1909.72,0,1,0,0,0,21,4,1,0,0,2.6754445677900427,267.5444567790043,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3878.82,3331.07,0,1,0,1,0,2,5,1,0,0,1.1644366524870386,116.44366524870388,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1596.61,1384.5,0,1,0,1,1,16,1,1,0,0,1.1532033224990972,115.32033224990973,1596.61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8885.63,1933.48,0,0,0,1,0,15,6,1,0,0,4.595666880443552,459.56668804435526,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9907.25,1667.03,0,1,0,0,0,21,6,1,0,0,5.943054414137718,594.3054414137717,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5686.25,1830.97,1,1,0,1,1,19,1,1,0,0,3.1055943024735524,310.55943024735524,5686.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
7746.99,1859.26,0,1,0,1,0,8,2,1,0,0,4.166706108882028,416.6706108882028,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8590.52,3509.94,0,1,0,1,1,4,6,1,0,0,2.4474834327652326,244.7483432765233,8590.52,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7010.12,2952.45,0,1,0,1,0,14,4,1,0,0,2.3743399549526667,237.43399549526663,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
442.52,4449.17,0,1,0,1,0,2,6,1,0,0,0.0994612478282466,9.94612478282466,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1577.18,3942.47,0,0,0,0,1,10,1,1,0,0,0.4000487004339919,40.0048700433992,1577.18,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
710.82,2995.42,0,1,0,1,0,5,3,1,0,0,0.2373022814830641,23.730228148306416,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
99.79,2229.68,0,0,0,0,0,11,3,1,0,0,0.0447553012091421,4.475530120914213,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3060.66,4327.85,0,1,0,1,0,15,4,1,0,0,0.7072010351560243,70.72010351560243,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3924.17,1318.15,0,1,0,1,0,18,1,1,0,0,2.977028411030611,297.70284110306113,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2411.06,3724.0,0,1,0,1,0,18,3,1,0,0,0.6474382384532761,64.74382384532761,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
646.98,1452.01,1,0,0,1,0,14,6,1,0,0,0.4455754436952914,44.55754436952914,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
5299.1,3131.19,0,1,0,0,1,19,5,1,0,0,1.692359773760136,169.23597737601358,5299.1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2733.92,4606.46,0,0,0,0,0,18,1,1,0,0,0.5934969586189829,59.34969586189829,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7960.58,1952.27,0,1,0,0,1,12,3,1,0,0,4.077601971038842,407.7601971038842,7960.58,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
81.52,1314.12,0,0,0,1,0,23,3,1,0,0,0.0620339086232612,6.20339086232612,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
8425.43,2358.0,0,0,0,0,0,1,2,1,0,0,3.573125530110263,357.3125530110263,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9547.58,2913.03,0,1,0,1,0,20,3,1,0,0,3.2775426274360373,327.7542627436037,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7161.63,3899.23,0,1,1,1,0,8,4,1,0,0,1.836678010786745,183.6678010786745,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7336.71,1118.93,0,1,0,1,0,14,3,1,0,0,6.556898108013906,655.6898108013905,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9335.69,1523.53,0,1,0,1,1,17,6,1,0,0,6.127670607076986,612.7670607076986,9335.69,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2091.5,2642.94,0,1,1,1,1,7,2,1,0,0,0.7913535683746131,79.13535683746132,2091.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
9945.66,1380.08,0,1,0,1,1,7,5,1,0,0,7.206582227117269,720.6582227117269,9945.66,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7735.04,4823.56,0,0,0,1,0,13,5,1,0,0,1.603595684515171,160.3595684515171,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7265.98,3043.96,0,1,0,1,0,1,5,1,0,0,2.3870155981024714,238.70155981024715,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3611.54,2507.73,0,0,0,0,1,23,5,1,0,0,1.440163015954668,144.0163015954668,3611.54,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5458.23,4918.91,0,0,0,0,1,2,4,1,0,0,1.1096421768237272,110.96421768237272,5458.23,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
6539.52,3584.38,0,1,1,1,0,16,4,1,0,0,1.824449416635513,182.4449416635513,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6203.81,3063.29,0,1,0,1,0,23,3,1,0,0,2.025211455657153,202.5211455657153,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
7050.14,1964.54,0,1,0,0,0,1,3,1,0,0,3.5886976086004867,358.86976086004864,0.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
824.74,2012.31,0,1,0,1,1,22,6,1,0,0,0.4098473893187431,40.98473893187432,824.74,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3557.13,2449.07,0,1,0,1,0,12,3,1,0,0,1.4524411307149243,145.24411307149242,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4340.57,4002.9,0,1,1,1,0,14,4,1,0,0,1.084356341652302,108.43563416523018,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2607.03,4264.02,0,1,0,1,0,10,2,1,0,0,0.6114019165013297,61.14019165013297,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1727.1,1768.3,0,1,0,0,0,17,3,1,0,0,0.9767007860657128,97.67007860657128,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1390.14,4269.65,0,0,0,1,0,19,2,1,0,0,0.3255864063799141,32.55864063799141,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3664.47,2323.75,0,1,0,1,0,13,6,1,0,0,1.5769639591178053,157.69639591178054,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4934.92,1801.18,0,1,0,0,1,6,3,1,0,0,2.7398261139919384,273.98261139919384,4934.92,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
630.7,1779.13,0,0,0,1,0,19,1,1,0,0,0.3544991091151293,35.44991091151293,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9464.63,2853.72,0,1,0,1,0,3,3,1,0,0,3.3165937793476585,331.65937793476587,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
7652.67,4068.52,0,1,0,0,0,3,2,1,0,0,1.880946879946516,188.0946879946516,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7308.79,3282.86,0,1,0,1,0,6,2,1,0,0,2.2263483669727004,222.63483669727003,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1729.43,2858.59,0,0,0,1,0,9,5,1,0,0,0.6049940705032901,60.49940705032901,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6038.4,1072.07,0,1,0,1,1,16,5,1,0,0,5.632468029139888,563.2468029139889,6038.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5297.72,3254.25,1,1,0,1,0,7,4,1,0,0,1.6279388491972038,162.79388491972037,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9824.71,3698.82,0,1,0,1,0,22,2,1,0,0,2.6561741312094123,265.61741312094125,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7476.97,1392.28,0,1,0,0,0,8,6,1,0,0,5.370306260235011,537.0306260235011,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
5758.04,4824.71,0,0,0,1,0,6,5,1,0,0,1.1934478963502468,119.34478963502468,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
